Year,Month,Mdate,Sensor_Name,Count,Rank
2018,January,10,The Arts Centre,35884,8.0
2018,January,10,Bourke Street Mall (North),31103,9.0
2018,January,10,Melbourne Central,28203,10.0
2018,January,11,Flinders La-Swanston St (West),47081,1.0
2018,January,11,Southbank,44268,2.0
2018,January,11,Flinders Street Station Underpass,40890,3.0
2018,January,11,Flinders St-Elizabeth St (East),39259,4.0
2018,January,11,Spencer St-Collins St (North),35992,5.0
2018,January,11,Princes Bridge,35492,6.0
2018,January,11,Town Hall (West),34076,7.0
2018,January,11,Bourke Street Mall (North),29992,8.0
2018,January,11,The Arts Centre,29692,9.0
2018,January,11,Melbourne Central,25361,10.0
2018,January,12,Flinders La-Swanston St (West),47274,1.0
2018,January,12,Southbank,41761,2.0
2018,January,12,Flinders Street Station Underpass,38523,3.0
2018,January,12,Spencer St-Collins St (North),37416,4.0
2018,January,12,Flinders St-Elizabeth St (East),35790,5.0
2018,January,12,Town Hall (West),35581,6.0
2018,January,12,Princes Bridge,33968,7.0
2018,January,12,Bourke Street Mall (North),31857,8.0
2018,January,12,Bourke Street Mall (South),26088,9.0
2018,January,12,The Arts Centre,25915,10.0
2018,January,13,Flinders La-Swanston St (West),42037,1.0
2018,January,13,Princes Bridge,34270,2.0
2018,January,13,Southbank,33250,3.0
2018,January,13,Town Hall (West),31726,4.0
2018,January,13,The Arts Centre,29515,5.0
2018,January,13,Flinders St-Elizabeth St (East),28444,6.0
2018,January,13,Bourke Street Mall (North),25994,7.0
2018,January,13,Flinders Street Station Underpass,25098,8.0
2018,January,13,Melbourne Central,23946,9.0
2018,January,13,Bourke Street Mall (South),22076,10.0
2018,January,14,Southbank,45847,1.0
2018,January,14,Flinders La-Swanston St (West),43790,2.0
2018,January,14,Princes Bridge,42686,3.0
2018,January,14,Flinders St-Elizabeth St (East),34726,4.0
2018,January,14,Town Hall (West),32373,5.0
2018,January,14,St Kilda Rd-Alexandra Gardens,30244,6.0
2018,January,14,The Arts Centre,29374,7.0
2018,January,14,Bourke Street Mall (North),28807,8.0
2018,January,14,Flinders Street Station Underpass,27444,9.0
2018,January,14,Melbourne Central,25209,10.0
2018,January,15,Flinders La-Swanston St (West),50830,1.0
2018,January,15,Southbank,48307,2.0
2018,January,15,Flinders St-Elizabeth St (East),43015,3.0
2018,January,15,Flinders Street Station Underpass,41075,4.0
2018,January,15,Birrarung Marr,36403,5.0
2018,January,15,Town Hall (West),35917,6.0
2018,January,15,Spencer St-Collins St (North),35675,7.0
2018,January,15,Princes Bridge,33296,8.0
2018,January,15,Bourke Street Mall (North),27709,9.0
2018,January,15,Melbourne Central,25435,10.0
2018,January,16,Southbank,56107,1.0
2018,January,16,Flinders La-Swanston St (West),54561,2.0
2018,January,16,Flinders St-Elizabeth St (East),45692,3.0
2018,January,16,Flinders Street Station Underpass,44682,4.0
2018,January,16,Birrarung Marr,42546,5.0
2018,January,16,Princes Bridge,41629,6.0
2018,January,16,Town Hall (West),37575,7.0
2018,January,16,Spencer St-Collins St (North),37399,8.0
2018,January,16,The Arts Centre,33350,9.0
2018,January,16,Bourke Street Mall (North),33116,10.0
2018,January,17,Flinders La-Swanston St (West),53844,1.0
2018,January,17,Southbank,52156,2.0
2018,January,17,Flinders St-Elizabeth St (East),45024,3.0
2018,January,17,Flinders Street Station Underpass,43310,4.0
2018,January,17,Town Hall (West),40496,5.0
2018,January,17,Princes Bridge,39492,6.0
2018,January,17,Spencer St-Collins St (North),37762,7.0
2018,January,17,Bourke Street Mall (North),34002,8.0
2018,January,17,Birrarung Marr,33916,9.0
2018,January,17,The Arts Centre,33102,10.0
2018,January,18,Flinders La-Swanston St (West),48760,1.0
2018,January,18,Southbank,46278,2.0
2018,January,18,Flinders St-Elizabeth St (East),42997,3.0
2018,January,18,Flinders Street Station Underpass,41372,4.0
2018,January,18,Spencer St-Collins St (North),36970,5.0
2018,January,18,Town Hall (West),34703,6.0
2018,January,18,Princes Bridge,32846,7.0
2018,January,18,Bourke Street Mall (North),30305,8.0
2018,January,18,Birrarung Marr,26835,9.0
2018,January,18,The Arts Centre,26449,10.0
2018,January,19,Southbank,51735,1.0
2018,January,19,Flinders La-Swanston St (West),48908,2.0
2018,January,19,Flinders St-Elizabeth St (East),42428,3.0
2018,January,19,Flinders Street Station Underpass,42184,4.0
2018,January,19,Princes Bridge,38494,5.0
2018,January,19,Town Hall (West),35644,6.0
2018,January,19,Spencer St-Collins St (North),34040,7.0
2018,January,19,Bourke Street Mall (North),31209,8.0
2018,January,19,The Arts Centre,31032,9.0
2018,January,19,Birrarung Marr,27576,10.0
2018,January,20,Southbank,58083,1.0
2018,January,20,Princes Bridge,54008,2.0
2018,January,20,Flinders La-Swanston St (West),53912,3.0
2018,January,20,Birrarung Marr,53140,4.0
2018,January,20,The Arts Centre,40741,5.0
2018,January,20,Town Hall (West),39008,6.0
2018,January,20,Flinders St-Elizabeth St (East),34978,7.0
2018,January,20,Flinders Street Station Underpass,33238,8.0
2018,January,20,Melbourne Central,28287,9.0
2018,January,20,Bourke Street Mall (South),25727,10.0
2018,January,21,Southbank,45809,1.0
2018,January,21,Flinders La-Swanston St (West),44841,2.0
2018,January,21,Princes Bridge,41340,3.0
2018,January,21,Birrarung Marr,33814,4.0
2018,January,21,The Arts Centre,32397,5.0
2018,January,21,Town Hall (West),31307,6.0
2018,January,21,Flinders St-Elizabeth St (East),30724,7.0
2018,January,21,Flinders Street Station Underpass,27209,8.0
2018,January,21,Melbourne Central,23705,9.0
2018,January,21,Bourke Street Mall (North),21523,10.0
2018,January,22,Flinders La-Swanston St (West),51235,1.0
2018,January,22,Southbank,50301,2.0
2018,January,22,Flinders Street Station Underpass,42859,3.0
2018,January,22,Flinders St-Elizabeth St (East),42475,4.0
2018,January,22,Princes Bridge,39343,5.0
2018,January,22,Spencer St-Collins St (North),38251,6.0
2018,January,22,Town Hall (West),37255,7.0
2018,January,22,Bourke Street Mall (North),29922,8.0
2018,January,22,The Arts Centre,29872,9.0
2018,January,22,Birrarung Marr,29820,10.0
2018,January,23,Southbank,54114,1.0
2018,January,23,Flinders La-Swanston St (West),53353,2.0
2018,January,23,Flinders Street Station Underpass,44410,3.0
2018,January,23,Flinders St-Elizabeth St (East),44174,4.0
2018,January,23,Princes Bridge,44144,5.0
2018,January,23,Spencer St-Collins St (North),39344,6.0
2018,January,23,The Arts Centre,38448,7.0
2018,January,23,Town Hall (West),38388,8.0
2018,January,23,Bourke Street Mall (North),32849,9.0
2018,January,23,Melbourne Central,27897,10.0
2018,January,24,Flinders La-Swanston St (West),55967,1.0
2018,January,24,Southbank,54743,2.0
2018,January,24,Princes Bridge,46993,3.0
2018,January,24,Flinders St-Elizabeth St (East),44237,4.0
2018,January,24,Flinders Street Station Underpass,43739,5.0
2018,January,24,The Arts Centre,42324,6.0
2018,January,24,Town Hall (West),40662,7.0
2018,January,24,Spencer St-Collins St (North),38736,8.0
2018,January,24,Bourke Street Mall (North),33383,9.0
2018,January,24,Birrarung Marr,30106,10.0
2018,January,25,Flinders La-Swanston St (West),57278,1.0
2018,January,25,Southbank,54655,2.0
2018,January,25,Princes Bridge,50183,3.0
2018,January,25,Flinders Street Station Underpass,46284,4.0
2018,January,25,Flinders St-Elizabeth St (East),42798,5.0
2018,January,25,The Arts Centre,42415,6.0
2018,January,25,Town Hall (West),41688,7.0
2018,January,25,Spencer St-Collins St (North),38421,8.0
2018,January,25,Bourke Street Mall (North),35937,9.0
2018,January,25,Melbourne Central,30297,10.0
2018,January,26,Flinders La-Swanston St (West),53182,1.0
2018,January,26,Princes Bridge,48331,2.0
2018,January,26,Southbank,45706,3.0
2018,January,26,Town Hall (West),41773,4.0
2018,January,26,The Arts Centre,38070,5.0
2018,January,26,Melbourne Central,31886,6.0
2018,January,26,Flinders St-Elizabeth St (East),31427,7.0
2018,January,26,Flinders Street Station Underpass,28475,8.0
2018,January,26,Little Collins St-Swanston St (East),27316,9.0
2018,January,26,Bourke Street Mall (North),26220,10.0
2018,January,27,Flinders La-Swanston St (West),44596,1.0
2018,January,27,Southbank,44226,2.0
2018,January,27,Princes Bridge,44203,3.0
2018,January,27,The Arts Centre,36423,4.0
2018,January,27,Town Hall (West),34072,5.0
2018,January,27,Flinders St-Elizabeth St (East),30348,6.0
2018,January,27,Bourke Street Mall (North),29261,7.0
2018,January,27,Flinders Street Station Underpass,27643,8.0
2018,January,27,Melbourne Central,27190,9.0
2018,January,27,Bourke Street Mall (South),21581,10.0
2018,January,28,Flinders La-Swanston St (West),34120,1.0
2018,January,28,Southbank,29133,2.0
2018,January,28,Princes Bridge,28282,3.0
2018,January,28,The Arts Centre,26123,4.0
2018,January,28,Flinders St-Elizabeth St (East),25815,5.0
2018,January,28,Town Hall (West),23554,6.0
2018,January,28,Flinders Street Station Underpass,20841,7.0
2018,January,28,Melbourne Central,20470,8.0
2018,January,28,Bourke Street Mall (North),19389,9.0
2018,January,28,Birrarung Marr,16006,10.0
2018,January,29,Flinders La-Swanston St (West),36382,1.0
2018,January,29,Flinders Street Station Underpass,32990,2.0
2018,January,29,Spencer St-Collins St (North),32670,3.0
2018,January,29,Flinders St-Elizabeth St (East),32144,4.0
2018,January,29,Southbank,31226,5.0
2018,January,29,Town Hall (West),26667,6.0
2018,January,29,Princes Bridge,23135,7.0
2018,January,29,Bourke Street Mall (North),20020,8.0
2018,January,29,Bourke Street Mall (South),19779,9.0
2018,January,29,Melbourne Central,19180,10.0
2018,January,30,Flinders La-Swanston St (West),43194,1.0
2018,January,30,Spencer St-Collins St (North),40204,2.0
2018,January,30,Southbank,37897,3.0
2018,January,30,Flinders Street Station Underpass,37889,4.0
2018,January,30,Flinders St-Elizabeth St (East),37811,5.0
2018,January,30,Town Hall (West),32726,6.0
2018,January,30,Princes Bridge,29161,7.0
2018,January,30,Melbourne Central,25565,8.0
2018,January,30,Bourke Street Mall (North),24366,9.0
2018,January,30,Southern Cross Station,22980,10.0
2018,January,31,Flinders La-Swanston St (West),45866,1.0
2018,January,31,Southbank,45366,2.0
2018,January,31,Flinders St-Elizabeth St (East),38939,3.0
2018,January,31,Flinders Street Station Underpass,38788,4.0
2018,January,31,Spencer St-Collins St (North),37157,5.0
2018,January,31,Princes Bridge,34493,6.0
2018,January,31,Town Hall (West),33005,7.0
2018,January,31,The Arts Centre,29311,8.0
2018,January,31,Melbourne Central,25258,9.0
2018,January,31,Bourke Street Mall (North),25063,10.0
2018,July,1,Flinders La-Swanston St (West),36541,1.0
2018,July,1,Southbank,34486,2.0
2018,July,1,Bourke Street Mall (North),30850,3.0
2018,July,1,Town Hall (West),29207,4.0
2018,July,1,Flinders St-Elizabeth St (East),28687,5.0
2018,July,1,Princes Bridge,28545,6.0
2018,July,1,Melbourne Central,25890,7.0
2018,July,1,Flinders Street Station Underpass,22813,8.0
2018,July,1,New Quay,22543,9.0
2018,July,1,The Arts Centre,22245,10.0
2018,July,2,Flinders La-Swanston St (West),41908,1.0
2018,July,2,Spencer St-Collins St (North),38690,2.0
2018,July,2,Flinders St-Elizabeth St (East),38635,3.0
2018,July,2,Southbank,37927,4.0
2018,July,2,Flinders Street Station Underpass,33855,5.0
2018,July,2,Bourke Street Mall (North),33140,6.0
2018,July,2,Town Hall (West),32062,7.0
2018,July,2,Southern Cross Station,31486,8.0
2018,July,2,Princes Bridge,28795,9.0
2018,July,2,Melbourne Central,27854,10.0
2018,July,3,Flinders La-Swanston St (West),42561,1.0
2018,July,3,Spencer St-Collins St (North),40254,2.0
2018,July,3,Flinders St-Elizabeth St (East),37915,3.0
2018,July,3,Southbank,37046,4.0
2018,July,3,Flinders Street Station Underpass,33130,5.0
2018,July,3,Southern Cross Station,32819,6.0
2018,July,3,Town Hall (West),32536,7.0
2018,July,3,Bourke Street Mall (North),32305,8.0
2018,July,3,Princes Bridge,28831,9.0
2018,July,3,Melbourne Central,28145,10.0
2018,July,4,Flinders La-Swanston St (West),45181,1.0
2018,July,4,Spencer St-Collins St (North),41099,2.0
2018,July,4,Flinders St-Elizabeth St (East),38785,3.0
2018,July,4,Southbank,37920,4.0
2018,July,4,Town Hall (West),34570,5.0
2018,July,4,Flinders Street Station Underpass,34350,6.0
2018,July,4,Bourke Street Mall (North),33894,7.0
2018,July,4,Southern Cross Station,32056,8.0
2018,July,4,Princes Bridge,30532,9.0
2018,July,4,Melbourne Central,29011,10.0
2018,July,5,Flinders La-Swanston St (West),46786,1.0
2018,July,5,Southbank,40894,2.0
2018,July,5,Spencer St-Collins St (North),40442,3.0
2018,July,5,Flinders St-Elizabeth St (East),39446,4.0
2018,July,5,Bourke Street Mall (North),37752,5.0
2018,July,5,Town Hall (West),36361,6.0
2018,July,5,Flinders Street Station Underpass,35630,7.0
2018,July,5,Southern Cross Station,32737,8.0
2018,July,5,Princes Bridge,32183,9.0
2018,July,5,Melbourne Central,28612,10.0
2018,July,6,Flinders La-Swanston St (West),54833,1.0
2018,July,6,Southbank,50130,2.0
2018,July,6,Princes Bridge,45086,3.0
2018,July,6,Town Hall (West),44117,4.0
2018,July,6,Flinders St-Elizabeth St (East),43923,5.0
2018,July,6,Spencer St-Collins St (North),42544,6.0
2018,July,6,Bourke Street Mall (North),42285,7.0
2018,July,6,Flinders Street Station Underpass,39963,8.0
2018,July,6,The Arts Centre,38155,9.0
2018,July,6,Melbourne Central,35424,10.0
2018,July,7,Flinders La-Swanston St (West),40785,1.0
2018,July,7,Southbank,36409,2.0
2018,July,7,Bourke Street Mall (North),35206,3.0
2018,July,7,Town Hall (West),33532,4.0
2018,July,7,Flinders St-Elizabeth St (East),32707,5.0
2018,July,7,Princes Bridge,32280,6.0
2018,July,7,Melbourne Central,30336,7.0
2018,July,7,Flinders Street Station Underpass,26549,8.0
2018,July,7,The Arts Centre,25133,9.0
2018,July,7,Bourke Street Mall (South),24557,10.0
2018,July,8,Flinders La-Swanston St (West),38162,1.0
2018,July,8,Southbank,34709,2.0
2018,July,8,Princes Bridge,30900,3.0
2018,July,8,Bourke Street Mall (North),30421,4.0
2018,July,8,Town Hall (West),29703,5.0
2018,July,8,Flinders St-Elizabeth St (East),29109,6.0
2018,July,8,Melbourne Central,26931,7.0
2018,July,8,The Arts Centre,25477,8.0
2018,July,8,Flinders Street Station Underpass,22588,9.0
2018,July,8,Bourke Street Mall (South),20184,10.0
2018,July,9,Flinders La-Swanston St (West),43248,1.0
2018,July,9,Southbank,40051,2.0
2018,July,9,Spencer St-Collins St (North),39285,3.0
2018,July,9,Flinders St-Elizabeth St (East),39093,4.0
2018,July,9,Town Hall (West),34944,5.0
2018,July,9,Flinders Street Station Underpass,34231,6.0
2018,July,9,Bourke Street Mall (North),33244,7.0
2018,July,9,Princes Bridge,30269,8.0
2018,July,9,Southern Cross Station,30149,9.0
2018,July,9,Melbourne Central,28192,10.0
2018,July,10,Flinders La-Swanston St (West),46612,1.0
2018,July,10,Southbank,40842,2.0
2018,July,10,Spencer St-Collins St (North),40794,3.0
2018,July,10,Flinders St-Elizabeth St (East),38853,4.0
2018,July,10,Flinders Street Station Underpass,35984,5.0
2018,July,10,Town Hall (West),35162,6.0
2018,July,10,Princes Bridge,33226,7.0
2018,July,10,Southern Cross Station,33120,8.0
2018,July,10,Bourke Street Mall (North),33050,9.0
2018,July,10,Melbourne Central,29046,10.0
2018,July,11,Flinders La-Swanston St (West),48981,1.0
2018,July,11,Spencer St-Collins St (North),40397,2.0
2018,July,11,Flinders St-Elizabeth St (East),39833,3.0
2018,July,11,Southbank,38039,4.0
2018,July,11,Town Hall (West),35598,5.0
2018,July,11,Flinders Street Station Underpass,35428,6.0
2018,July,11,Southern Cross Station,34902,7.0
2018,July,11,Bourke Street Mall (North),33414,8.0
2018,July,11,Princes Bridge,32808,9.0
2018,July,11,Melbourne Central,29491,10.0
2018,July,12,Flinders La-Swanston St (West),48625,1.0
2018,July,12,Southbank,42123,2.0
2018,July,12,Flinders St-Elizabeth St (East),40186,3.0
2018,July,12,Spencer St-Collins St (North),39902,4.0
2018,July,12,Town Hall (West),38593,5.0
2018,July,12,Flinders Street Station Underpass,37461,6.0
2018,July,12,Bourke Street Mall (North),36511,7.0
2018,July,12,Southern Cross Station,34122,8.0
2018,July,12,Princes Bridge,33078,9.0
2018,July,12,Melbourne Central,30557,10.0
2018,July,13,Flinders La-Swanston St (West),53978,1.0
2018,July,13,Southbank,50938,2.0
2018,July,13,Spencer St-Collins St (North),43900,3.0
2018,July,13,Flinders St-Elizabeth St (East),43718,4.0
2018,July,13,Town Hall (West),43523,5.0
2018,July,13,Bourke Street Mall (North),42698,6.0
2018,July,13,Flinders Street Station Underpass,40956,7.0
2018,July,13,Princes Bridge,40725,8.0
2018,July,13,Melbourne Central,36530,9.0
2018,July,13,Southern Cross Station,33930,10.0
2018,July,14,Southbank,47838,1.0
2018,July,14,Flinders La-Swanston St (West),45452,2.0
2018,July,14,Bourke Street Mall (North),38658,3.0
2018,July,14,Princes Bridge,38344,4.0
2018,July,14,Town Hall (West),37287,5.0
2018,July,14,Flinders St-Elizabeth St (East),34638,6.0
2018,July,14,Melbourne Central,33330,7.0
2018,July,14,Flinders Street Station Underpass,29417,8.0
2018,July,14,The Arts Centre,29043,9.0
2018,July,14,Bourke Street Mall (South),26124,10.0
2018,July,15,Southbank,35104,1.0
2018,July,15,Flinders La-Swanston St (West),33861,2.0
2018,July,15,Bourke Street Mall (North),31586,3.0
2018,July,15,Flinders St-Elizabeth St (East),29538,4.0
2018,July,15,Town Hall (West),28245,5.0
2018,July,15,Melbourne Central,26999,6.0
2018,July,15,Flinders Street Station Underpass,22102,7.0
2018,July,15,The Arts Centre,20631,8.0
2018,July,15,Melbourne Central-Elizabeth St (East),20213,9.0
2018,July,15,Little Collins St-Swanston St (East),19947,10.0
2018,July,16,Flinders La-Swanston St (West),42904,1.0
2018,July,16,Spencer St-Collins St (North),39799,2.0
2018,July,16,Flinders St-Elizabeth St (East),38194,3.0
2018,July,16,Southbank,34992,4.0
2018,July,16,Southern Cross Station,33987,5.0
2018,July,16,Flinders Street Station Underpass,33287,6.0
2018,July,16,Town Hall (West),31862,7.0
2018,July,16,Bourke Street Mall (North),31197,8.0
2018,July,16,Princes Bridge,29474,9.0
2018,July,16,Melbourne Central,28464,10.0
2018,July,17,Flinders La-Swanston St (West),41633,1.0
2018,July,17,Spencer St-Collins St (North),41443,2.0
2018,July,17,Flinders St-Elizabeth St (East),38891,3.0
2018,July,17,Southern Cross Station,36024,4.0
2018,July,17,Southbank,35535,5.0
2018,July,17,Flinders Street Station Underpass,33656,6.0
2018,July,17,Town Hall (West),31440,7.0
2018,July,17,Bourke Street Mall (North),30350,8.0
2018,July,17,Melbourne Central,28619,9.0
2018,July,17,Princes Bridge,27067,10.0
2018,July,18,Flinders La-Swanston St (West),45102,1.0
2018,July,18,Spencer St-Collins St (North),42181,2.0
2018,July,18,Flinders St-Elizabeth St (East),40739,3.0
2018,July,18,Southbank,37948,4.0
2018,July,18,Southern Cross Station,35730,5.0
2018,July,18,Flinders Street Station Underpass,34112,6.0
2018,July,18,Bourke Street Mall (North),33598,7.0
2018,July,18,Town Hall (West),33572,8.0
2018,July,18,Melbourne Central,31391,9.0
2018,July,18,Princes Bridge,29353,10.0
2018,July,19,Flinders La-Swanston St (West),42201,1.0
2018,July,19,Spencer St-Collins St (North),41744,2.0
2018,July,19,Flinders St-Elizabeth St (East),38223,3.0
2018,July,19,Southbank,36356,4.0
2018,July,19,Southern Cross Station,35794,5.0
2018,July,19,Flinders Street Station Underpass,34310,6.0
2018,July,19,Bourke Street Mall (North),33279,7.0
2018,July,19,Town Hall (West),32148,8.0
2018,July,19,Melbourne Central,28591,9.0
2018,July,19,Princes Bridge,26027,10.0
2018,July,20,Flinders La-Swanston St (West),50722,1.0
2018,July,20,Spencer St-Collins St (North),45435,2.0
2018,July,20,Southbank,43534,3.0
2018,July,20,Flinders St-Elizabeth St (East),42478,4.0
2018,July,20,Bourke Street Mall (North),39489,5.0
2018,July,20,Town Hall (West),38661,6.0
2018,July,20,Flinders Street Station Underpass,38585,7.0
2018,July,20,Princes Bridge,35995,8.0
2018,July,20,Southern Cross Station,35415,9.0
2018,July,20,Melbourne Central,34979,10.0
2018,July,21,Flinders La-Swanston St (West),44591,1.0
2018,July,21,Southbank,39904,2.0
2018,July,21,Bourke Street Mall (North),37357,3.0
2018,July,21,Town Hall (West),36675,4.0
2018,July,21,Melbourne Central,35673,5.0
2018,July,21,Flinders St-Elizabeth St (East),33872,6.0
2018,July,21,Princes Bridge,33441,7.0
2018,July,21,Flinders Street Station Underpass,26526,8.0
2018,July,21,Bourke Street Mall (South),25799,9.0
2018,July,21,Melbourne Central-Elizabeth St (East),25629,10.0
2018,July,22,Southbank,35166,1.0
2018,July,22,Flinders La-Swanston St (West),34659,2.0
2018,July,22,Bourke Street Mall (North),30719,3.0
2018,July,22,Flinders St-Elizabeth St (East),29118,4.0
2018,July,22,Melbourne Central,28644,5.0
2018,July,22,Town Hall (West),28152,6.0
2018,July,22,Princes Bridge,27158,7.0
2018,July,22,Flinders Street Station Underpass,22881,8.0
2018,July,22,The Arts Centre,21759,9.0
2018,July,22,Melbourne Central-Elizabeth St (East),21209,10.0
2018,July,23,Flinders La-Swanston St (West),39522,1.0
2018,July,23,Spencer St-Collins St (North),38333,2.0
2018,July,23,Flinders St-Elizabeth St (East),36623,3.0
2018,July,23,Southern Cross Station,30826,4.0
2018,July,23,Southbank,30631,5.0
2018,July,23,Flinders Street Station Underpass,30337,6.0
2018,July,23,Town Hall (West),29134,7.0
2018,July,23,Bourke Street Mall (North),28211,8.0
2018,July,23,Melbourne Central,27786,9.0
2018,July,23,Princes Bridge,24082,10.0
2018,July,24,Flinders La-Swanston St (West),40160,1.0
2018,July,24,Spencer St-Collins St (North),39581,2.0
2018,July,24,Flinders St-Elizabeth St (East),37093,3.0
2018,July,24,Southbank,33179,4.0
2018,July,24,Flinders Street Station Underpass,32449,5.0
2018,July,24,Southern Cross Station,32388,6.0
2018,July,24,Town Hall (West),28947,7.0
2018,July,24,Melbourne Central,28642,8.0
2018,July,24,Bourke Street Mall (North),27779,9.0
2018,July,24,Princes Bridge,26701,10.0
2018,July,25,Flinders La-Swanston St (West),47326,1.0
2018,July,25,Spencer St-Collins St (North),40562,2.0
2018,July,25,Flinders St-Elizabeth St (East),39777,3.0
2018,July,25,Southbank,39424,4.0
2018,July,25,Flinders Street Station Underpass,35937,5.0
2018,July,25,Town Hall (West),33583,6.0
2018,July,25,Bourke Street Mall (North),33162,7.0
2018,July,25,Southern Cross Station,32815,8.0
2018,July,25,Melbourne Central,31908,9.0
2018,July,25,Princes Bridge,29780,10.0
2018,July,26,Flinders La-Swanston St (West),46424,1.0
2018,July,26,Spencer St-Collins St (North),41600,2.0
2018,July,26,Flinders St-Elizabeth St (East),39437,3.0
2018,July,26,Southbank,37361,4.0
2018,July,26,Flinders Street Station Underpass,35157,5.0
2018,July,26,Town Hall (West),34390,6.0
2018,July,26,Bourke Street Mall (North),34217,7.0
2018,July,26,Melbourne Central,31965,8.0
2018,July,26,Southern Cross Station,31719,9.0
2018,July,26,Princes Bridge,28264,10.0
2018,July,27,Flinders La-Swanston St (West),53257,1.0
2018,July,27,Southbank,49917,2.0
2018,July,27,Spencer St-Collins St (North),45045,3.0
2018,July,27,Bourke Street Mall (North),43098,4.0
2018,July,27,Flinders St-Elizabeth St (East),42491,5.0
2018,July,27,Flinders Street Station Underpass,41971,6.0
2018,July,27,Town Hall (West),41700,7.0
2018,July,27,Princes Bridge,39300,8.0
2018,July,27,Melbourne Central,38488,9.0
2018,July,27,The Arts Centre,31400,10.0
2018,July,28,Flinders La-Swanston St (West),55470,1.0
2018,July,28,Southbank,51099,2.0
2018,July,28,Princes Bridge,42166,3.0
2018,July,28,Town Hall (West),41907,4.0
2018,July,28,Bourke Street Mall (North),39130,5.0
2018,July,28,Flinders St-Elizabeth St (East),35491,6.0
2018,July,28,Melbourne Central,35312,7.0
2018,July,28,The Arts Centre,31549,8.0
2018,July,28,Flinders Street Station Underpass,30207,9.0
2018,July,28,Bourke Street Mall (South),27806,10.0
2018,July,29,Flinders La-Swanston St (West),39912,1.0
2018,July,29,Southbank,36313,2.0
2018,July,29,Princes Bridge,31718,3.0
2018,July,29,Flinders St-Elizabeth St (East),30624,4.0
2018,July,29,Town Hall (West),30244,5.0
2018,July,29,Bourke Street Mall (North),29348,6.0
2018,July,29,Birrarung Marr,27396,7.0
2018,July,29,Melbourne Central,26267,8.0
2018,July,29,The Arts Centre,25945,9.0
2018,July,29,Flinders Street Station Underpass,23227,10.0
2018,July,30,Flinders La-Swanston St (West),40359,1.0
2018,July,30,Spencer St-Collins St (North),39614,2.0
2018,July,30,Flinders St-Elizabeth St (East),37657,3.0
2018,July,30,Southbank,32677,4.0
2018,July,30,Southern Cross Station,32661,5.0
2018,July,30,Flinders Street Station Underpass,32575,6.0
2018,July,30,Town Hall (West),29760,7.0
2018,July,30,Melbourne Central,28180,8.0
2018,July,30,Bourke Street Mall (North),28031,9.0
2018,July,30,Princes Bridge,25142,10.0
2018,July,31,Flinders La-Swanston St (West),40997,1.0
2018,July,31,Spencer St-Collins St (North),39955,2.0
2018,July,31,Flinders St-Elizabeth St (East),38161,3.0
2018,July,31,Southbank,34836,4.0
2018,July,31,Flinders Street Station Underpass,32707,5.0
2018,July,31,Southern Cross Station,31468,6.0
2018,July,31,Town Hall (West),30201,7.0
2018,July,31,Bourke Street Mall (North),28884,8.0
2018,July,31,Melbourne Central,28878,9.0
2018,July,31,Princes Bridge,27623,10.0
2018,June,1,Flinders La-Swanston St (West),49314,1.0
2018,June,1,Southbank,43574,2.0
2018,June,1,Spencer St-Collins St (North),41070,3.0
2018,June,1,Flinders St-Elizabeth St (East),39621,4.0
2018,June,1,Flinders Street Station Underpass,38882,5.0
2018,June,1,Town Hall (West),38868,6.0
2018,June,1,Bourke Street Mall (North),37931,7.0
2018,June,1,Princes Bridge,33054,8.0
2018,June,1,Melbourne Central,32994,9.0
2018,June,1,Melbourne Central-Elizabeth St (East),27483,10.0
2018,June,2,Flinders La-Swanston St (West),47927,1.0
2018,June,2,Southbank,43112,2.0
2018,June,2,Town Hall (West),38012,3.0
2018,June,2,Princes Bridge,36537,4.0
2018,June,2,Bourke Street Mall (North),35526,5.0
2018,June,2,Flinders St-Elizabeth St (East),32551,6.0
2018,June,2,Melbourne Central,30611,7.0
2018,June,2,Flinders Street Station Underpass,27463,8.0
2018,June,2,The Arts Centre,26417,9.0
2018,June,2,Bourke Street Mall (South),24566,10.0
2018,June,3,Flinders La-Swanston St (West),34529,1.0
2018,June,3,Southbank,31176,2.0
2018,June,3,Bourke Street Mall (North),28609,3.0
2018,June,3,Town Hall (West),27674,4.0
2018,June,3,Flinders St-Elizabeth St (East),26968,5.0
2018,June,3,Princes Bridge,25150,6.0
2018,June,3,Melbourne Central,24755,7.0
2018,June,3,Flinders Street Station Underpass,21645,8.0
2018,June,3,The Arts Centre,20250,9.0
2018,June,3,Melbourne Central-Elizabeth St (East),18507,10.0
2018,June,4,Flinders La-Swanston St (West),40964,1.0
2018,June,4,Spencer St-Collins St (North),38132,2.0
2018,June,4,Flinders St-Elizabeth St (East),36810,3.0
2018,June,4,Southbank,34187,4.0
2018,June,4,Flinders Street Station Underpass,32595,5.0
2018,June,4,Town Hall (West),29662,6.0
2018,June,4,Bourke Street Mall (North),29174,7.0
2018,June,4,Melbourne Central,25602,8.0
2018,June,4,Southern Cross Station,24649,9.0
2018,June,4,Princes Bridge,23430,10.0
2018,June,5,Flinders La-Swanston St (West),39877,1.0
2018,June,5,Spencer St-Collins St (North),39572,2.0
2018,June,5,Flinders St-Elizabeth St (East),38224,3.0
2018,June,5,Southbank,36701,4.0
